prodid,aisle,category,subcategory,aisle_id,category_id,subcategory_id
1108501,Packaged Deli Meat,Packaged Deli Meats,"Dairy, Eggs & Fridge",795551,79555,1300
1108501,"New Sliced Ham, Pork & Bacon",NEW Sliced Meats,Deli,849218145,849217995,8892715
1108501,Meat Packaged,Deli Packaged Meat,Deli,8901801,8901800,8892715
3954674,Deli Prawns,Seafood,Meat & Seafood,8892676,8892671,7238
3954674,Prawn & Crustaceans,Deli Seafood,Deli,8892735,8892733,8892715
4803506,Deli Fish,Seafood,Meat & Seafood,8892673,8892671,7238
4803506,Fish,Deli Seafood,Deli,8892734,8892733,8892715
1202102,Chicken & Turkey,Deli Meats,Deli,8900601,8892717,8892715
9398755,Deli Fish,Seafood,Meat & Seafood,8892673,8892671,7238
9398755,Fish,Deli Seafood,Deli,8892734,8892733,8892715
2919714,Ham,Deli Meats,Deli,8900602,8892717,8892715
2140860,Frankfurts & Kransky Packaged,Deli Packaged Meat,Deli,648187292,8901800,8892715
9038432,Prepackaged Seafood,Deli Seafood,Deli,648146295,8892733,8892715
2140871,Frankfurts & Kransky Packaged,Deli Packaged Meat,Deli,648187292,8901800,8892715
1155997,Deli Bacon,Deli Meats,Deli,8892718,8892717,8892715
6284567,Packaged Deli Meat,Packaged Deli Meats,"Dairy, Eggs & Fridge",795551,79555,1300
6284567,Packaged Ham,Deli Packaged Meat,Deli,8901802,8901800,8892715
8690300,Chicken & Turkey,Deli Meats,Deli,8900601,8892717,8892715
2076615,"Kabana, Pancetta & Mortadella",Deli Meats,Deli,8892720,8892717,8892715
1312075,Deli Marinara Mix And Other Seafood,Seafood,Meat & Seafood,8892674,8892671,7238
1312075,Marinara Mix,Deli Seafood,Deli,8892738,8892733,8892715
9586449,Deli Fish,Seafood,Meat & Seafood,8892673,8892671,7238
9586449,Fish,Deli Seafood,Deli,8892734,8892733,8892715
5185446,Salami,Deli Meats,Deli,8892721,8892717,8892715
2919634,Ham,Deli Meats,Deli,8900602,8892717,8892715
5505376,Salami,Deli Meats,Deli,8892721,8892717,8892715
3580166,Prepackaged Seafood,Deli Seafood,Deli,648146295,8892733,8892715
3580166,Seafood Frozen,Frozen Fish & Seafood,Frozen,85633,85612,85471
4261040,Packaged Bacon,Deli Packaged Meat,Deli,650188021,8901800,8892715
4261040,Packaged Bacon,Packaged Deli Meats,"Dairy, Eggs & Fridge",795553,79555,1300
499618,"Sausages, Frankfurts & Kransky",Deli Meats,Deli,8892719,8892717,8892715
7312850,"Sausages, Frankfurts & Kransky",Deli Meats,Deli,8892719,8892717,8892715
6996841,Packaged Deli Meat,Packaged Deli Meats,"Dairy, Eggs & Fridge",795551,79555,1300
6996841,Packaged Salami & Kabana,Packaged Deli Meats,"Dairy, Eggs & Fridge",795554,79555,1300
6996841,Salami & Kabana Packaged,Deli Packaged Meat,Deli,8901804,8901800,8892715
3580177,Prepackaged Seafood,Deli Seafood,Deli,648146295,8892733,8892715
3580177,Seafood Frozen,Frozen Fish & Seafood,Frozen,85633,85612,85471
2807460,Packaged Deli Meat,Packaged Deli Meats,"Dairy, Eggs & Fridge",795551,79555,1300
2807460,Packaged Salami & Kabana,Packaged Deli Meats,"Dairy, Eggs & Fridge",795554,79555,1300
2807460,Salami & Kabana Packaged,Deli Packaged Meat,Deli,8901804,8901800,8892715
3165594,Deli Prawns,Seafood,Meat & Seafood,8892676,8892671,7238
3165594,Prawn & Crustaceans,Deli Seafood,Deli,8892735,8892733,8892715
