prodid,brand,name,size,currentprice,fullprice,salespercentage,rawdescription
286956,Hoyts,Hungarian Sweet Paprika,100g,2.85,0.0,0.0,HOYTS HUNGARIAN STYLE SWEET PAPRIKA
287008,Hoyts,Ground Coriander,25g,1.95,0.0,0.0,HOYTS GROUND CORIANDER
287041,Hoyts,Garlic Powder,25g,1.6,0.0,0.0,HOYTS GARLIC POWDER
287052,Hoyts,Dried Garlic,40g,2.2,0.0,0.0,HOYTS DRIED GARLIC
287085,Hoyts,Ground Ginger,25g,2.2,0.0,0.0,HOYTS GROUND GINGER
2870885,Morning Sun,Natural Fruit Muesli,650g,4.5,0.0,0.0,MORNING SUN MUESLI NAT:NATURAL:.:650 GRAM
287121,Hoyts,Chives,15g,2.4,0.0,0.0,HOYTS CHIVES
287132,Hoyts,Whole Cumin Seeds,25g,2.25,0.0,0.0,HOYTS WHOLE CUMIN SEED
287143,Hoyts,Ground Cumin,25g,2.3,0.0,0.0,HOYTS CUMMIN GROUND
287187,Hoyts,Dutch Cinnamon,25g,1.8,0.0,0.0,HOYTS DUTCH CINNAMON
287201,Hoyts,Dry Hot Chillies,25g,2.2,0.0,0.0,HOYTS CHILLIES DRY-HOT
2872199,Ching Secret,Hot Garlic Instant Noodles,240g,2.65,0.0,0.0,CHINGS HOT GARLIC INSTANT NOODLES 240G
2872213,Ching's,Schezwan Instant Noodles,240g,2.65,0.0,0.0,CHINGS SCHEZWAN INSTANT NOODLES 240G
287223,Hoyts,Marjoram,25g,1.8,0.0,0.0,HOYTS MARJORAM
287278,Hoyts,Ground Nutmeg,25g,2.5,0.0,0.0,HOYTS GROUND NUTMEG 25G
287289,Hoyts,Dried Onion Flakes,40g,2.0,0.0,0.0,HOYTS ONION FLAKES DRIED
2872938,Twinings,Morning Tea Bags,100 pack,13.5,0.0,0.0,TWININGS TEA BAGS:MORNING:.:100 PACK
287314,Hoyts,Oregano,25g,2.0,0.0,0.0,HOYTS OREGANO 25GRAM
287405,Hoyts,Basil,15g,2.15,0.0,0.0,HOYTS BASIL
287460,Hoyts,Whole Cloves,15g,2.0,0.0,0.0,HOYTS WHOLE CLOVES
287482,Hoyts,Poppy Seeds,100g,2.25,0.0,0.0,HOYTS POPPY SEEDS 100GRAM
287493,Hoyts,Rosemary,25g,1.7,0.0,0.0,HOYTS ROSEMARY
