prodid,brand,name,size,current_price,full_price,raw_description
7032876,Tropeaka,Organic Maca Powder,100g,9.4,11.8,TROPEAKA ORGANIC MACA POWDER 100G
7032887,Tropeaka,Organic Spirulina Powder,100g,10.4,0.0,TROPEAKA ORGANIC SPIRULINA POWDER 100G
7032901,Tropeaka,Beauty Custard Smooth & Creamy Banana,340g,36.0,45.0,TROPEAKA BEAUTY CUSTARD SMOOTH & CREAMY BANANA 340G
7032912,Tropeaka,Beauty Custard Salted Caramel,340g,36.0,45.0,TROPEAKA BEAUTY CUSTARD SALTED CARAMEL 340G
7032923,Tropeaka,Skin Collagen+ Powder,84g,22.4,28.0,TROPEAKA SKIN COLLAGEN+ POWDER 84G
7032945,Tropeaka,Pro Gut+ Powder,84g,20.0,25.0,TROPEAKA PRO GUT+ POWDER 84G
7032956,Tropeaka,Superfood Greens + D,75g,23.2,29.0,TROPEAKA SUPERFOOD GREENS + D 75G
7035874,Remedy,Sodaly Blood Orange 4x250ml,4 pack,5.9,0.0,SODALY 4X250ML:BLOOD ORANGE:.:4 PACK
7035900,Remedy,Kombucha Passionfruit,1.25L,5.95,8.95,REMEDY KOMBUCHA 1.25L:PASSIONFRUIT:.:1.25 LITRE
7073240,Flying Goose,Original Sriracha,455mL,6.0,7.5,FLYING GOOSE ORIGINAL SRIRACHA 455ML
7074581,Chux,Original Superwipes,25 pack,5.8,6.55,CHUX SUPERWIPES CLOTH HANDY ROLL 25PK
7078618,Youfoodz,Fueld Creamy Chicken Alfredo Tortellini,400g,10.8,12.0,YOUFOODZ FUELD CREAMY CHICKEN ALFREDO TORTELLINI 400G
7078844,Youfoodz,Fueld Butter Chicken,436g,10.8,12.0,YOUFOODZ FUELD BUTTER CHICKEN 436G
7082433,Armor All,Car Wash,1L,9.0,10.0,ARMOR ALL CAR WASH 1L
7084916,Clearblue Early.,Detection 7pk,7 PACK,32.0,36.0,CLEARBLUE EARLY DETECTION 7PK
7085158,Rehydraid,Electrolyte Slushy's Apple Raspberry,250mL,3.0,3.5,REHYDRAID ELECTROLYTE SLUSHY'S APPLE RASPBERRY 250ML
