prodid,aisle,category,subcategory,aisle_id,category_id,subcategory_id
8563390,Dips,Dips & Pate,"Dairy, Eggs & Fridge",8915814,8915803,1300
1199245,Dairy & Lactose Free,Free From,Dietary & World Foods,675006051,674114623,674112512
1199245,Yoghurt Tubs,Yoghurt,"Dairy, Eggs & Fridge",8915817,8915804,1300
6009880,Italian Meals & Pasta,Ready To Eat Meals,"Dairy, Eggs & Fridge",15213,477564,1300
6009880,Italian,World Foods,Dietary & World Foods,675103734,674113139,674112512
2680802,Italian Meals & Pasta,Ready To Eat Meals,"Dairy, Eggs & Fridge",15213,477564,1300
2680802,Italian,World Foods,Dietary & World Foods,675103734,674113139,674112512
7748754,Thai Meals,Ready To Eat Meals,"Dairy, Eggs & Fridge",12443,477564,1300
7748754,Thai,World Foods,Dietary & World Foods,675108470,674113139,674112512
8750208,Dips,Dips & Pate,"Dairy, Eggs & Fridge",8915814,8915803,1300
8871654,Other Ready Meals,Ready To Eat Meals,"Dairy, Eggs & Fridge",124555,477564,1300
8969533,Cheese Snacks,Cheese,"Dairy, Eggs & Fridge",8882205,8882200,1300
1108727,Packaged Deli Meat,Packaged Deli Meats,"Dairy, Eggs & Fridge",795551,79555,1300
1108727,"New Sliced Ham, Pork & Bacon",NEW Sliced Meats,Deli,849218145,849217995,8892715
1108727,Beef & Pork,"Frozen Chicken, Beef & Pork",Frozen,85643,85615,85471
6618607,Dips,Dips & Pate,"Dairy, Eggs & Fridge",8915814,8915803,1300
8146087,Packaged Deli Meat,Packaged Deli Meats,"Dairy, Eggs & Fridge",795551,79555,1300
8146087,Packaged Ham,Deli Packaged Meat,Deli,8901802,8901800,8892715
8872395,Other Ready Meals,Ready To Eat Meals,"Dairy, Eggs & Fridge",124555,477564,1300
8872395,Korean,World Foods,Dietary & World Foods,675104741,674113139,674112512
2680766,Italian Meals & Pasta,Ready To Eat Meals,"Dairy, Eggs & Fridge",15213,477564,1300
2680766,Italian,World Foods,Dietary & World Foods,675103734,674113139,674112512
2877523,Indian,World Foods,Dietary & World Foods,675103733,674113139,674112512
2877523,Indian Food & Meals,Ready To Eat Meals,"Dairy, Eggs & Fridge",679997,477564,1300
3903389,Italian Meals & Pasta,Ready To Eat Meals,"Dairy, Eggs & Fridge",15213,477564,1300
3903389,Italian,World Foods,Dietary & World Foods,675103734,674113139,674112512
5070976,Other Ready Meals,Ready To Eat Meals,"Dairy, Eggs & Fridge",124555,477564,1300
7156915,Indian,World Foods,Dietary & World Foods,675103733,674113139,674112512
7156915,Indian Food & Meals,Ready To Eat Meals,"Dairy, Eggs & Fridge",679997,477564,1300
8872012,Other Ready Meals,Ready To Eat Meals,"Dairy, Eggs & Fridge",124555,477564,1300
3039400,Dips,Dips & Pate,"Dairy, Eggs & Fridge",8915814,8915803,1300
3091046,Italian Meals & Pasta,Ready To Eat Meals,"Dairy, Eggs & Fridge",15213,477564,1300
3091046,Fresh Pasta & Noodles,Fresh Pasta & Sauces,"Dairy, Eggs & Fridge",421112,777844,1300
