prodid,aisle,category,subcategory,aisle_id,category_id,subcategory_id
1062670,Pork Chops,Pork,Meat & Seafood,8892650,8892647,7238
1074160,Smoked And Cured Fish,Seafood,Meat & Seafood,8892678,8892671,7238
1093073,Beef & Veal Mince,Beef & Veal,Meat & Seafood,8892622,8892621,7238
1131026,Deli Fish,Seafood,Meat & Seafood,8892673,8892671,7238
1131026,Fish,Deli Seafood,Deli,8892734,8892733,8892715
1133462,Ham Shoulder & Steaks,Ham,Meat & Seafood,8892637,8892632,7238
1134534,Pork Marinade,Pork,Meat & Seafood,8892651,8892647,7238
1134793,Pork Chops,Pork,Meat & Seafood,8892650,8892647,7238
1158543,Crumbed Chicken,Poultry,Meat & Seafood,8892607,8892602,7238
1158576,Drumsticks & Maryland,Poultry,Meat & Seafood,8892609,8892602,7238
1158689,Free Range Chicken,Poultry,Meat & Seafood,8892611,8892602,7238
1158780,Free Range Chicken,Poultry,Meat & Seafood,8892611,8892602,7238
1164706,Burgers & Rissoles,"Bbq, Sausages & Burgers",Meat & Seafood,8892658,8892656,7238
1164739,Burgers & Rissoles,"Bbq, Sausages & Burgers",Meat & Seafood,8892658,8892656,7238
1164761,Burgers & Rissoles,"Bbq, Sausages & Burgers",Meat & Seafood,8892658,8892656,7238
1176308,Beef Roasts,Beef & Veal,Meat & Seafood,8892624,8892621,7238
1200402,Slow Cook,Coles Made Easy Range,Meat & Seafood,8892683,8892679,7238
1213277,Easy Meals,Coles Made Easy Range,Meat & Seafood,8892680,8892679,7238
1315062,Turkey,Poultry,Meat & Seafood,8892618,8892602,7238
1315062,Frozen Turkey,"Frozen Chicken, Beef & Pork",Frozen,8913400,85615,85471
1324766,Kebabs,"Bbq, Sausages & Burgers",Meat & Seafood,8892659,8892656,7238
1324824,Sausages,"Bbq, Sausages & Burgers",Meat & Seafood,8892662,8892656,7238
1327866,Sausages,"Bbq, Sausages & Burgers",Meat & Seafood,8892662,8892656,7238
1327877,Burgers & Rissoles,"Bbq, Sausages & Burgers",Meat & Seafood,8892658,8892656,7238
1327924,Sausages,"Bbq, Sausages & Burgers",Meat & Seafood,8892662,8892656,7238
1327946,Sausages,"Bbq, Sausages & Burgers",Meat & Seafood,8892662,8892656,7238
1331477,"Meat, Dairy & Eggs",Organic,Dietary & World Foods,675068803,674135800,674112512
1331477,Organic Poultry,Organic Meat,Meat & Seafood,8892687,8892684,7238
1331502,"Meat, Dairy & Eggs",Organic,Dietary & World Foods,675068803,674135800,674112512
1331502,Organic Poultry,Organic Meat,Meat & Seafood,8892687,8892684,7238
1331513,"Meat, Dairy & Eggs",Organic,Dietary & World Foods,675068803,674135800,674112512
1331513,Organic Poultry,Organic Meat,Meat & Seafood,8892687,8892684,7238
1363757,Burgers & Rissoles,"Bbq, Sausages & Burgers",Meat & Seafood,8892658,8892656,7238
1502219,Sausages,"Bbq, Sausages & Burgers",Meat & Seafood,8892662,8892656,7238
1545324,Turkey,Poultry,Meat & Seafood,8892618,8892602,7238
1546564,Prepacked Seafood,Seafood,Meat & Seafood,8892677,8892671,7238
1546564,Deli Foods,"Meat, Seafood & Deli",Down Down,8906034,8906013,8906007
1558144,Prepacked Seafood,Seafood,Meat & Seafood,8892677,8892671,7238
1567000,Prepacked Seafood,Seafood,Meat & Seafood,8892677,8892671,7238
1589884,Prepacked Seafood,Seafood,Meat & Seafood,8892677,8892671,7238
1833373,Free Range Chicken,Poultry,Meat & Seafood,8892611,8892602,7238
1833384,Free Range Chicken,Poultry,Meat & Seafood,8892611,8892602,7238
1833566,Turkey,Poultry,Meat & Seafood,8892618,8892602,7238
1976461,Poultry Deli,Poultry,Meat & Seafood,8892620,8892602,7238
1976461,Diced & Tenders,Deli Poultry,Deli,8892732,8892728,8892715
2014119,Marinated & Roast Chicken,Poultry,Meat & Seafood,8892804,8892602,7238
2021544,Chicken Wings,Poultry,Meat & Seafood,8892606,8892602,7238
2023110,Kangaroo,Game,Meat & Seafood,8892690,8892689,7238
2024393,Graze Beef,Beef & Veal,Meat & Seafood,8892627,8892621,7238
2024393,Stir Fry & Diced Beef,Beef & Veal,Meat & Seafood,8892630,8892621,7238
2062155,Beef Bones & Offal,Beef & Veal,Meat & Seafood,8892623,8892621,7238
2210208,Deli Prawns,Seafood,Meat & Seafood,8892676,8892671,7238
2210208,Prawn & Crustaceans,Deli Seafood,Deli,8892735,8892733,8892715
222782,Deli Fish,Seafood,Meat & Seafood,8892673,8892671,7238
222782,Fish,Deli Seafood,Deli,8892734,8892733,8892715
2263168,Breast Fillets,Poultry,Meat & Seafood,8892603,8892602,7238
2263179,Breast Fillets,Poultry,Meat & Seafood,8892603,8892602,7238
2263260,Drumsticks & Maryland,Poultry,Meat & Seafood,8892609,8892602,7238
